date,iso_alpha_3,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,tests,confirmed,deaths,recovered,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
2022-04-28,CHN,China,,,,1060926,15122,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-29,CHN,China,,,,1074853,15182,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-30,CHN,China,,,,1091080,15233,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-01,CHN,China,,,,1109144,15273,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-02,CHN,China,,,,1127501,15301,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-03,CHN,China,,,,1151123,15329,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-04,CHN,China,,,,1179973,15350,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-05,CHN,China,,,,1210601,15372,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-06,CHN,China,,,,1247141,15406,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-07,CHN,China,,,,1292048,15425,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-08,CHN,China,,,,1336865,15450,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-09,CHN,China,,,,1377637,15469,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-10,CHN,China,,,,1428843,15493,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-11,CHN,China,,,,1486396,15509,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-12,CHN,China,,,,1552277,15529,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-13,CHN,China,,,,1617603,15574,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-14,CHN,China,,,,1681949,15618,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-15,CHN,China,,,,1750942,15642,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-16,CHN,China,,,,1812953,15672,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-17,CHN,China,,,,1878918,15713,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-18,CHN,China,,,,1963655,15759,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-19,CHN,China,,,,2054311,15819,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-20,CHN,China,,,,2140374,15873,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-21,CHN,China,,,,2225239,15935,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-22,CHN,China,,,,2304993,15989,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-23,CHN,China,,,,2371470,16030,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-24,CHN,China,,,,2454083,16072,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-25,CHN,China,,,,2543690,16151,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-26,CHN,China,,,,2625810,16258,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-27,CHN,China,,,,2720563,16385,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-28,CHN,China,,,,2801606,16513,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-29,CHN,China,,,,2878333,16658,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-30,CHN,China,,,,2938534,16769,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-05-31,CHN,China,,,,3019343,16859,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-01,CHN,China,,,,3107768,17127,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-02,CHN,China,,,,3184902,17271,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-03,CHN,China,,,,3261688,17423,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-04,CHN,China,,,,3330038,17551,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-05,CHN,China,,,,3392302,17702,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-06,CHN,China,,,,3445556,17829,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-07,CHN,China,,,,3528728,17988,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-08,CHN,China,,,,3609157,18200,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-09,CHN,China,,,,3682501,18413,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-10,CHN,China,,,,3751164,18624,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-11,CHN,China,,,,3831184,18787,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-12,CHN,China,,,,3882284,18896,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-13,CHN,China,,,,3927743,19020,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-14,CHN,China,,,,3994394,19164,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-15,CHN,China,,,,4063864,19332,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-16,CHN,China,,,,4127625,19486,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-17,CHN,China,,,,4183367,19668,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-18,CHN,China,,,,4237585,19842,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-19,CHN,China,,,,4288753,19987,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-20,CHN,China,,,,4324935,20102,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-21,CHN,China,,,,4381874,20274,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-22,CHN,China,,,,4434825,20441,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-23,CHN,China,,,,4483878,20593,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-24,CHN,China,,,,4530391,20744,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-25,CHN,China,,,,4571511,20878,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-26,CHN,China,,,,4611936,20969,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-27,CHN,China,,,,4641273,21073,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-28,CHN,China,,,,4686285,21158,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-29,CHN,China,,,,4729420,21278,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-06-30,CHN,China,,,,4769367,21400,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-07-01,CHN,China,,,,4806192,21499,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-02,CHN,China,,,,4841957,21499,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-03,CHN,China,,,,4841957,21658,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-04,CHN,China,,,,4875284,21761,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-05,CHN,China,,,,4898960,21857,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-06,CHN,China,,,,4936074,21963,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-07,CHN,China,,,,4971936,22097,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-08,CHN,China,,,,5004630,22191,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-09,CHN,China,,,,5036358,22264,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-10,CHN,China,,,,5065872,22367,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-11,CHN,China,,,,5095227,22429,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-12,CHN,China,,,,5115727,22481,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-13,CHN,China,,,,5148396,22575,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-14,CHN,China,,,,5179978,22694,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-15,CHN,China,,,,5209337,22767,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-16,CHN,China,,,,5236372,22844,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-17,CHN,China,,,,5263427,22895,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-18,CHN,China,,,,5289394,22936,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-19,CHN,China,,,,5309031,22994,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-20,CHN,China,,,,5337750,23072,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-21,CHN,China,,,,5366802,23164,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-22,CHN,China,,,,5393940,23224,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-23,CHN,China,,,,5419849,23297,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-24,CHN,China,,,,5444117,23353,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-25,CHN,China,,,,5467735,23396,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-26,CHN,China,,,,5486631,23434,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-27,CHN,China,,,,5513669,23501,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-28,CHN,China,,,,5541424,23563,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-29,CHN,China,,,,5567513,23627,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-30,CHN,China,,,,5592798,23662,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-07-31,CHN,China,,,,5616120,23704,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-01,CHN,China,,,,5639015,23746,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-02,CHN,China,,,,5657382,23782,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-03,CHN,China,,,,5682661,23841,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-04,CHN,China,,,,5708590,23899,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-05,CHN,China,,,,5733705,23899,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-06,CHN,China,,,,5757507,24001,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-07,CHN,China,,,,5779460,24034,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-08,CHN,China,,,,5803503,24055,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-09,CHN,China,,,,5820914,24084,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-10,CHN,China,,,,5846661,24129,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-11,CHN,China,,,,5873062,24164,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-12,CHN,China,,,,5898144,24207,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-13,CHN,China,,,,5922255,24232,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-14,CHN,China,,,,5946156,24258,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-15,CHN,China,,,,5969737,24285,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-16,CHN,China,,,,5987840,24322,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-17,CHN,China,,,,6013573,24361,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-18,CHN,China,,,,6041443,24401,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-19,CHN,China,,,,6067867,24442,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-20,CHN,China,,,,6093623,24471,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-21,CHN,China,,,,6118580,24499,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-22,CHN,China,,,,6143831,24525,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,2.0,2.0,3.0,2.0,73.61
2022-08-23,CHN,China,,,,6163524,24557,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-08-24,CHN,China,,,,6192692,24603,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-08-25,CHN,China,,,,6224719,24655,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-08-26,CHN,China,,,,6255524,24699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-08-27,CHN,China,,,,6284888,24740,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-08-28,CHN,China,,,,6313044,24766,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-08-29,CHN,China,,,,6343253,24806,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-08-30,CHN,China,,,,6366770,24836,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-08-31,CHN,China,,,,6401474,24883,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-09-01,CHN,China,,,,6439671,24927,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-02,CHN,China,,,,6477468,24976,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-03,CHN,China,,,,6514732,25019,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-04,CHN,China,,,,6551088,25058,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-05,CHN,China,,,,6588871,25088,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-06,CHN,China,,,,6616059,25130,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-07,CHN,China,,,,6655686,25171,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-08,CHN,China,,,,6700253,25237,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-09,CHN,China,,,,6738670,25275,,1392730000,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-09-10,CHN,China,,,,6775925,25315,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-11,CHN,China,,,,6814376,25354,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-12,CHN,China,,,,6849052,25381,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-13,CHN,China,,,,6876842,25428,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-14,CHN,China,,,,6926153,25491,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-15,CHN,China,,,,6978242,25553,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-16,CHN,China,,,,7026344,25635,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-17,CHN,China,,,,7070401,25671,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-18,CHN,China,,,,7112069,25712,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-19,CHN,China,,,,7153632,25744,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-20,CHN,China,,,,7183798,25792,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-21,CHN,China,,,,7230110,25868,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-22,CHN,China,,,,7278835,26074,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-23,CHN,China,,,,7323095,26132,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-24,CHN,China,,,,7364715,26176,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-25,CHN,China,,,,7404545,26244,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-26,CHN,China,,,,7444969,26278,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-27,CHN,China,,,,7475093,26330,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-28,CHN,China,,,,7522177,26388,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-29,CHN,China,,,,7572186,26446,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-09-30,CHN,China,,,,7618476,26500,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-10-01,CHN,China,,,,7663334,26568,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-10-02,CHN,China,,,,7707637,26609,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-10-03,CHN,China,,,,7752231,26648,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-10-04,CHN,China,,,,7787091,26706,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-10-05,CHN,China,,,,7838015,26769,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-10-06,CHN,China,,,,7894502,26823,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-10-07,CHN,China,,,,7942654,26912,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
2022-10-08,CHN,China,,,,7995278,26977,,1392730000,-2.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,69.91
